TIME,BIN1,BIN2,BIN3,BIN4,BIN5,BIN6,BIN7,BIN8,BIN9,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21
11.099138,-85.818253,75.415283,-22.516533,36.531898,12.503212,5.592727,2.565445,8.063797,10.644907,19.570206,-5.424541,4.195187,-10.868238,-5.640139,-1.086517,-3.885814,-9.002958,4.379725,-10.898686,-12.075820,-11.316571
11.122358,-114.645340,78.551865,-27.350479,41.705559,9.813049,6.975811,1.214703,6.273041,13.397236,21.595879,-6.968047,3.749148,-13.222519,-8.019505,0.056169,-1.311784,-5.793882,2.946632,-13.268965,-14.429602,-10.397328
11.145578,-143.424805,84.407440,-26.490406,43.224133,8.996004,2.517901,-0.002699,5.963751,7.573312,21.189575,-4.422041,9.026926,-16.697945,-7.406520,4.497165,-1.516290,-6.296664,-0.662766,-9.826180,-14.583275,-10.322877
11.168798,-152.497955,92.730164,-21.837017,42.065475,12.408054,0.298613,4.757463,9.921473,5.706204,19.262783,-6.008794,12.104753,-14.306167,-4.091660,4.365357,-5.778686,-6.244870,-0.149045,-4.738078,-13.460398,-11.961334
11.192018,-156.767563,95.030624,-20.924435,37.709309,13.276940,1.472702,7.571621,8.992058,-0.786040,17.525673,-3.981071,11.322054,-10.189591,-5.542239,0.908483,-5.834383,-4.261291,-0.639953,-4.607996,-13.706617,-10.019664
11.215238,-159.420670,96.674179,-18.025799,34.215626,16.875166,2.207625,8.945921,8.671838,-4.147655,13.033142,-3.546138,10.488109,-8.692828,-5.355427,-3.137844,-5.955497,-1.771038,0.166301,-6.257092,-15.132064,-8.502715
11.238458,-159.203995,96.962372,-18.922297,35.163544,16.249203,4.477767,8.896166,7.722485,-5.997994,10.286327,0.476881,4.781214,-15.753799,0.152997,-3.768727,-4.341314,-1.488034,1.591901,-6.774082,-12.377573,-10.176578
11.261678,-150.306320,96.070953,-18.654873,29.278555,15.910175,5.127173,3.589370,11.529781,-4.101974,13.715089,-1.453244,3.660806,-14.052021,0.527631,-5.812670,-4.692200,-3.976935,2.280191,-5.456812,-11.722675,-15.190951
11.284898,-135.420822,78.830330,-19.113495,23.373936,21.346386,8.195616,3.505014,16.673189,-0.365062,11.348100,-4.767112,10.045118,-14.500110,-5.391363,-6.194008,-8.774763,-5.781752,3.462027,-8.408424,-9.342406,-14.295512
11.308118,-124.724640,69.565613,-27.318121,36.416588,14.807132,11.396220,10.468482,12.254904,2.891207,4.924656,-11.924730,11.680871,-16.489996,-8.852798,-5.145007,-11.270219,-10.736925,-4.691987,-6.299489,-4.302936,-14.521641
11.331338,-151.613403,88.981148,-39.246361,53.003689,9.647594,9.237524,10.609724,1.814550,10.266816,6.625072,-9.223684,10.555355,-13.757259,-7.324644,-6.211536,-10.427967,-9.601892,-6.071432,-4.060203,-7.008777,-14.801833
11.354558,-185.000839,114.474762,-55.127136,58.454628,13.640867,12.092907,10.369602,0.521043,13.276427,10.370508,-4.946375,6.124073,-12.535809,-6.167680,-3.067921,-10.611584,-5.864693,-8.661673,-0.462713,-1.967307,-9.433923
11.377778,-181.323517,129.757996,-51.797482,45.367348,7.782086,12.192142,15.399042,5.426548,13.096706,12.772400,-6.685648,4.994226,-14.930417,-4.762405,2.169214,-13.377836,-2.793324,-5.405499,9.264397,-2.294242,-8.527988
11.400998,-161.778000,112.363136,-26.870100,34.655548,10.681828,11.844227,15.269869,7.651229,14.807068,13.482309,-8.781507,6.008178,-18.545982,-0.000559,-0.121683,-9.611258,-5.404992,7.493812,-1.530872,0.604686,-21.056353
11.424218,-147.696716,103.675194,-25.888735,33.232807,10.799895,14.848942,11.633055,8.341949,15.462761,12.678377,-7.096290,5.746981,-19.257454,-2.450056,-8.966801,-7.349111,-0.187618,6.643924,-6.839655,0.546355,-20.285641
11.447438,-175.316788,117.749580,-34.715408,36.277718,11.398104,19.386353,17.448963,8.713075,18.262495,13.098948,-9.333245,7.024897,-19.874895,-6.483155,-13.137406,-12.284495,-0.649682,-0.270343,-6.294394,1.808943,-11.283759
11.470658,-216.894608,136.959076,-51.967903,46.692421,7.189342,20.520687,23.181002,4.885270,14.549871,12.260880,-6.397815,5.938050,-10.429384,-13.833625,-5.253622,-13.395929,-2.943123,-8.208530,-0.994065,-3.365164,-2.872998
11.493878,-225.150833,134.820221,-40.241928,30.600227,0.629989,15.082312,21.414177,3.144268,9.516634,7.786593,3.493919,4.904733,-10.508171,-8.683626,-6.568121,-5.153679,-10.854221,-5.062241,-5.264059,-6.443644,-4.812991
11.517098,-202.332687,98.644203,-11.021700,14.987888,13.070553,24.724661,12.181726,13.348115,0.366257,10.439873,7.057581,6.958514,-9.970033,0.143898,-3.598541,-3.529499,-13.023442,0.474641,-13.155522,-6.349418,-10.578579
11.540317,-137.761398,77.927460,-21.839760,24.898514,16.358728,21.368366,7.577762,8.369084,-2.216104,10.349424,0.864874,7.139204,-8.481765,2.449395,-2.590474,-0.651772,-5.008231,1.509026,-9.914926,-5.212751,-16.406101
11.563537,-107.274094,76.853638,-30.679363,36.555363,13.902802,13.368643,5.767354,7.391589,4.985122,7.458570,-6.937326,7.246546,-8.980354,-0.608104,-2.933681,-0.121667,-1.009989,1.397616,-4.427131,-4.325265,-17.842453
11.586757,-120.486191,75.017570,-29.257385,47.676590,14.487312,8.464473,8.659143,6.432000,9.685730,8.590628,-11.284567,9.892929,-8.567348,-1.255194,-4.750886,-0.357894,5.582862,-0.512231,-0.985197,-6.626200,-14.719934
11.609977,-156.342545,75.322556,-26.271706,52.406860,14.028189,14.882811,7.347321,-0.076070,7.302806,15.060034,-8.281680,11.046691,-11.625921,-1.133127,-3.156822,2.119828,12.149097,-7.647172,-4.037910,-0.594842,-2.932142
11.633197,-180.588898,92.034439,-33.990192,57.177120,13.137676,22.470551,4.850006,-4.002186,0.242084,16.021963,-3.510997,8.739504,-14.933928,2.266650,0.583481,-1.210064,12.350141,-7.883531,-4.419941,0.571171,2.957905
11.656417,-191.744614,109.459541,-42.808701,59.908211,9.641792,20.243835,5.246387,-7.096325,-1.666596,12.254770,-3.328238,8.728325,-15.692701,1.348547,2.955249,0.417105,9.663560,-7.251646,-5.459303,-2.861748,2.566971
11.679637,-199.810654,117.522781,-47.258270,62.924263,10.780056,20.932165,5.859817,-8.826694,0.035640,7.048042,-0.787143,4.187559,-16.631208,-1.721681,4.591024,2.962273,5.447885,-8.378506,-10.610625,-5.905580,2.326793
11.702857,-208.712509,127.889534,-48.735146,60.510666,9.190039,19.112022,8.653957,-10.342355,3.775824,1.567311,-1.528350,-0.319796,-14.151389,-1.080805,4.141337,3.333438,3.139401,-7.672215,-13.613388,-6.065369,3.848649
11.726077,-220.738541,139.157074,-44.392666,60.327446,8.855679,14.939055,15.481205,-12.785591,2.575861,1.107591,1.124692,2.218887,-13.222881,-1.218127,0.357950,5.037494,3.644095,-7.815618,-14.028304,-4.919829,4.660867
11.749297,-211.078323,124.760262,-27.933296,47.154823,15.559542,12.732485,10.572073,-5.768246,-7.464911,8.360216,-4.487164,3.222184,-11.821305,0.889906,-3.180738,0.832135,1.415560,-0.906126,-15.952534,-0.807372,1.076928
11.772517,-207.891220,117.967896,-17.680798,37.690308,21.818003,14.770846,6.486312,2.299022,-10.605394,7.731884,-4.418620,0.121189,-10.898041,1.995558,-5.473804,-2.193941,0.295024,0.521173,-19.056320,-1.036682,-0.276629
11.795737,-228.367950,130.935730,-20.358822,41.541695,20.008087,13.835329,8.386686,-0.462788,-7.405070,4.872382,-2.409807,1.540468,-7.655020,0.929652,-3.358305,-3.361531,1.735822,-1.500253,-20.411961,-6.013068,-0.174625
11.818957,-241.867874,149.988953,-25.102161,39.508583,11.786725,13.067673,12.063303,-0.666908,-0.843735,3.555326,2.831721,-1.841573,-8.618765,-5.484480,-4.583429,-2.174025,3.722368,-4.317308,-15.961405,-5.103370,0.517503
11.842177,-237.649246,164.126495,-35.592522,33.177811,8.175417,7.664583,17.834915,-1.760515,7.444048,5.756372,4.145113,-8.989103,-12.142099,-3.335265,-3.337711,-3.657664,1.234497,0.409442,-10.231060,-2.434599,-0.944706
11.865397,-202.495636,144.278778,-49.303005,46.728355,-3.594558,10.731202,13.924862,-4.777874,10.035088,-2.575395,-4.016405,9.333737,-15.050827,-6.863313,-0.603059,-9.469118,2.724560,-1.085577,-7.970194,-3.679246,-11.055587
11.888617,-160.804001,119.448868,-56.125046,52.557068,-6.793660,10.505421,14.210072,-1.091508,7.915219,-3.736961,-5.603817,20.509188,-11.687458,-8.713234,-1.598910,-2.474996,-0.024015,-1.140967,-8.322042,-1.787922,-12.999367
11.911837,-148.906616,105.476120,-43.825577,45.467663,6.025750,11.264318,12.496350,1.602311,3.207855,2.411088,-7.299686,18.138493,-8.802885,-9.079254,-3.196345,3.848445,-3.041511,1.319379,-7.470312,-4.764976,-16.530184
11.935057,-148.521149,107.168228,-36.281910,36.803806,10.569485,12.020490,8.955774,8.649557,0.146544,6.581442,-2.037633,12.657745,-8.564936,-5.009364,-1.181513,2.346911,-6.817263,2.863399,-7.610730,-8.316457,-9.211649
11.958277,-163.267029,116.579094,-33.735260,39.899754,7.615213,18.678009,11.015932,5.741389,-0.849667,3.690254,1.136393,14.265726,-14.395361,-4.961046,6.910940,0.302296,-7.613405,2.825937,-10.496084,-9.843136,-0.240484
11.981497,-181.118591,129.549576,-35.444771,41.931580,2.824653,18.235909,15.549095,3.773319,2.177268,-1.486798,0.654020,13.559315,-19.001999,-6.647696,10.964554,3.975509,-10.487858,2.016520,-11.059326,-9.005316,-2.856178
12.004717,-188.065491,126.769897,-34.258873,35.309814,3.618966,16.604279,16.603580,-1.185987,-2.666176,-2.101920,3.723974,13.294614,-17.377411,-8.878372,7.468883,3.654512,-8.052433,-0.046463,-15.519688,-5.281280,-5.432600
12.027937,-185.829254,116.593773,-28.598694,32.838676,10.611790,19.365152,16.405884,-2.484841,-7.105120,-0.289443,2.860048,14.782475,-12.977323,-3.606406,0.000206,-4.187529,-6.539250,-0.971437,-19.569187,-4.240159,-4.089339
12.051156,-190.251343,117.412888,-25.930439,38.274414,14.399599,16.907394,16.716034,3.273666,-10.278751,-0.498026,2.410435,11.144240,-8.896832,2.077416,-1.424205,-8.467893,-0.348288,3.574160,-15.762730,-8.743934,-2.280877
12.074376,-209.564499,128.476151,-26.217829,42.673752,17.473801,19.494989,18.905231,7.296515,-8.579592,2.160144,1.717954,3.541057,-8.381214,3.285139,-4.103977,-7.006583,5.369085,4.070213,-12.604229,-13.703325,-2.910722
12.097596,-232.881760,141.203339,-32.389812,42.588352,16.571125,20.130806,19.364948,3.210266,-7.672549,4.637595,-0.398295,0.769347,-5.526984,2.330579,-6.275953,-7.758837,5.573175,7.962011,-9.247683,-14.459446,-2.144498
12.120816,-227.006561,129.651108,-22.844835,35.921421,20.628036,17.934601,11.341137,4.363931,-5.885695,6.087213,-2.785348,1.515367,-4.635480,3.779031,-4.895865,-5.380727,-0.204985,9.469284,-14.420770,-12.734406,-1.755944
12.144036,-202.701447,107.849640,-14.695961,28.107628,20.697340,16.014240,9.482831,10.134109,-3.740880,5.948882,-5.452726,4.937128,-6.538730,1.616773,-8.140230,-4.582465,3.120366,6.087460,-10.393970,-12.899576,-6.070183
12.167256,-205.156494,106.099930,-15.503965,28.024237,19.432575,20.617085,11.740517,10.072252,0.316318,6.810512,-8.346454,5.095118,-9.880474,1.686937,-5.989214,-7.431171,2.136379,2.540719,-10.538967,-12.534855,-10.380035
12.190476,-220.800049,123.425247,-29.614912,32.414482,19.259607,28.997723,10.352921,5.873293,1.295428,7.722267,-4.071530,0.403386,-12.141685,3.771525,-3.074174,-9.613897,-3.174181,0.443346,-12.871175,-12.730789,-10.956990
12.213696,-203.575577,134.543396,-56.148716,43.669800,3.894031,24.290878,13.097156,2.878402,8.887875,5.651813,-0.822416,-0.274500,-8.731171,-4.083361,-2.467393,-10.716370,-3.103826,0.970756,-9.238989,-13.745776,-12.301872
12.236916,-160.238647,113.621628,-60.791115,54.210861,-0.858371,12.221270,12.507423,-0.776599,16.305277,6.188131,-0.987075,6.391139,-7.674595,-3.144914,-4.628664,-6.755152,-3.634131,-0.385063,-9.148363,-8.239094,-15.493881
12.260136,-131.893921,82.494827,-38.905296,40.976025,8.036324,6.617794,10.484785,2.848475,9.814737,12.054464,-5.861272,6.215746,-4.458193,0.530345,0.000979,-5.213356,-1.648016,-2.025825,-7.684968,-5.502342,-11.831093
12.283356,-116.156250,75.536392,-23.561543,33.311958,16.598391,14.178104,10.860491,2.535209,3.965018,9.376143,-1.392710,4.661949,-5.663988,0.901695,1.405126,-4.050716,2.450524,-1.870504,-7.044382,-10.786999,-7.637198
12.306576,-124.936844,77.253067,-24.152176,30.788675,16.368820,16.056568,12.931763,4.380960,6.901815,9.089754,-1.219381,2.428791,-14.852522,-2.092357,3.241903,-3.491695,1.055483,-3.121238,-5.562691,-6.661253,-7.041774
12.329796,-143.838898,85.473434,-29.947243,41.688007,14.772388,12.234554,5.993901,3.850086,6.336194,11.392235,-0.906898,1.511710,-19.685562,-3.717061,3.510952,-1.997737,0.892965,-2.589336,-4.874806,-4.303573,-6.774830
12.353016,-167.417023,98.240356,-35.636780,51.635822,11.067971,12.512745,0.381465,0.606354,2.480460,13.689459,3.746667,1.162787,-18.884777,-5.987537,8.261370,1.230965,4.472723,-0.014023,-3.478567,-6.437373,-4.866916
12.376236,-177.772064,112.922699,-39.071510,54.106361,9.622125,11.178511,1.062687,1.056047,-0.321260,8.216975,3.532964,0.231815,-18.251833,-7.638265,6.617645,1.174558,2.362994,-0.945758,-2.011479,-11.250502,-1.679266
12.399456,-186.686630,124.895477,-41.575920,49.496815,7.197710,12.430035,4.737077,0.602264,2.930569,0.933658,1.988910,0.113748,-15.105076,-5.415202,1.725247,-0.361038,0.627014,1.068248,-1.197582,-9.791305,-2.284726
12.422676,-196.443268,135.835220,-40.391518,48.317932,7.215078,15.346333,6.026770,-2.479621,9.801893,0.089698,0.550179,3.516529,-14.432493,-4.293976,2.021913,-3.463460,-0.622660,4.845660,0.137336,-7.747544,-6.143940
12.445896,-194.832901,133.886688,-35.962906,42.278198,13.328180,12.568368,8.370745,-2.230698,8.009336,2.481566,-2.026762,4.207766,-14.044144,-2.042964,3.692660,-4.656472,2.087680,4.341082,-3.731638,-8.019103,-4.776739
12.469116,-190.997543,129.874237,-26.071163,36.944267,12.837219,14.405699,9.277052,-1.041428,-0.211416,7.050986,-2.779109,4.387700,-11.399960,-4.376618,3.976236,-7.145396,0.628384,3.260278,-4.091584,-5.804167,-8.050374
12.492336,-188.784134,118.749817,-15.490977,29.026794,7.577796,15.805649,14.142389,0.657036,-5.738126,8.560823,0.754844,2.463998,-14.937196,-5.244593,2.752950,-3.941668,-1.479260,4.713217,-3.610030,-5.166164,-13.516294
12.515556,-193.078735,114.625664,-22.841125,27.080383,3.374178,11.813307,13.666540,3.241871,-3.450652,4.923976,-1.450345,2.881936,-17.477842,-6.820898,4.035845,2.689622,-0.565041,2.510013,-3.893817,-7.727595,-16.761303
12.538776,-203.385727,134.087143,-39.613506,37.010277,-3.042435,14.113520,15.925789,6.204399,3.244369,-0.819023,-0.614938,9.665346,-16.831940,-10.050545,3.350662,5.991465,0.847474,-0.637541,-1.083061,-6.113727,-10.941346
12.561995,-187.808624,137.988510,-53.028740,62.533646,-14.154982,16.513943,15.128492,0.673398,5.345283,-6.115310,5.362746,8.994667,-15.232647,-14.032827,5.128125,-2.358073,-1.653843,-1.712914,1.532363,-0.632846,-9.221343
12.585215,-155.585724,119.074867,-57.454777,65.409416,-10.080161,14.616741,15.011207,0.557841,4.727325,-5.936916,-3.207191,9.696459,-17.501368,-14.389826,-0.953699,-0.257823,-9.535742,-5.563441,-3.081288,-0.149854,-8.938243
12.608435,-141.603485,102.800827,-48.775291,49.904297,2.030247,16.146759,15.798708,5.482744,2.321725,-0.989845,-13.570868,8.616835,-13.150763,-8.557529,-0.855484,3.539674,-9.649454,-2.181279,-4.942603,-3.412334,-11.719889
12.631655,-138.025436,105.446800,-46.000202,39.267822,1.554114,15.314347,14.431730,8.310334,0.663234,0.383751,-10.621226,6.769311,-10.988295,-6.518895,3.435040,2.293829,-11.816072,4.419515,-3.043592,-3.143072,-12.005598
12.654875,-154.968796,114.739876,-48.466007,42.472618,-0.169961,16.505245,10.408421,6.551000,5.944678,-0.984664,-6.958237,5.062770,-14.852544,-7.664661,3.898337,3.242449,-11.431620,2.503546,-1.041502,-4.225375,-7.783012
12.678095,-174.780502,124.665291,-53.246689,49.504654,-2.055601,19.101252,10.165107,7.395346,8.410254,-2.476872,-4.542576,3.885966,-18.695660,-7.572423,7.053961,3.921364,-10.946913,-2.676242,2.409953,-6.708264,-4.578836
12.701315,-174.297150,119.011047,-50.657333,45.042923,5.948350,14.403564,15.876813,6.819885,4.673568,-6.847443,-5.027215,7.188562,-20.096191,-8.188849,3.660738,5.244821,-7.150844,-3.228878,-3.612831,-2.508216,-8.537004
12.724535,-161.682220,105.563599,-44.930954,37.284256,13.234154,16.704386,11.926424,2.701837,-2.159056,-1.440044,-2.299116,11.819555,-19.345596,-8.810281,-0.689924,2.400629,-3.400743,1.381646,-9.999760,0.841132,-9.575170
12.747755,-155.535110,95.773560,-40.814358,37.993179,18.308447,23.821220,12.583324,2.398516,-3.692530,2.089818,-1.221391,14.983248,-15.281433,-9.308466,-7.856095,2.620205,0.261208,6.218886,-9.912196,-1.628631,-9.819020
12.770975,-168.683823,97.648109,-44.273643,39.980385,14.527596,24.569309,15.140301,7.486729,-3.564977,-0.573021,-1.839017,11.482988,-15.267870,-11.354433,-10.884355,4.957378,0.791966,6.543481,-9.850109,-9.238259,-11.247953
12.794195,-195.077682,116.125488,-57.201324,48.200348,4.875148,27.220356,17.454399,10.398338,-0.594348,-7.527600,-1.064757,8.742243,-13.880388,-13.109491,-9.197683,4.070930,2.672652,1.885412,-7.543861,-12.386956,-7.271482
12.817415,-206.812500,128.629517,-62.177246,45.271629,2.317533,25.857021,19.041203,9.059115,2.869749,-9.103173,0.197774,9.117538,-13.784767,-12.391506,-5.361398,2.425922,4.242512,1.415975,-6.003432,-6.100513,-2.143127
12.840635,-199.348160,121.563545,-53.036327,40.247467,4.529529,21.982704,16.111197,8.798323,3.290213,-4.594867,-5.023571,10.860342,-13.782471,-10.472122,-6.775901,-5.908893,0.174020,4.553391,-3.382678,-4.597737,-7.747138
12.863855,-201.105072,122.917603,-50.916916,36.980057,5.697325,20.783651,14.956155,5.679885,0.758186,-5.741570,-7.555779,10.035124,-11.771960,-6.099134,-3.262704,-10.086246,0.329538,2.502977,-1.327507,-4.693411,-6.210884
12.887075,-192.698639,128.423782,-66.108932,44.391151,-9.207289,18.951418,13.999447,-1.687104,6.602619,-4.585482,-4.930409,6.194005,-14.609123,-9.714148,-5.910684,-8.486895,0.383279,-5.266355,-2.788245,-0.889423,-3.776355
12.910295,-164.973831,122.473564,-72.020828,59.679810,-14.785183,15.622190,13.496309,-4.129496,15.567965,-1.093956,0.396963,2.578620,-12.035484,-11.605185,-2.757688,-6.838319,-1.205830,-10.222075,-0.383115,7.743731,-7.181579
12.933515,-155.033447,108.612411,-60.427795,51.279289,0.020701,11.995275,19.809891,-2.122263,22.189133,4.653162,-3.318460,4.918490,-11.140719,-8.618942,-3.860176,-2.982977,-3.695092,-5.281711,-0.912390,6.106174,-12.473183
12.956735,-133.352722,84.300690,-33.331501,35.502426,9.548441,8.922285,14.914834,4.140746,12.857758,12.147617,-6.021785,8.000810,-4.835217,-3.511976,-1.233187,-4.008377,-0.331011,-3.752389,-9.933474,1.936612,-12.552655
12.979955,-105.345123,72.547440,-21.812801,32.025940,11.413286,9.134607,11.197111,4.013863,4.792608,19.454382,1.380919,5.216535,-10.629427,3.191143,4.274187,-5.362128,-0.145263,-0.931266,-13.231795,-7.197877,-6.014157
13.003175,-107.323822,76.170822,-21.644829,33.920914,11.805800,12.610237,10.428725,5.005939,5.229477,16.692200,4.570207,5.981308,-14.075536,7.093512,7.420609,-2.073919,-0.001157,0.189128,-8.506218,-9.174090,-3.392625
13.026395,-133.642624,89.911026,-25.447718,44.006271,10.663809,13.925183,5.871944,3.860603,10.314412,11.694810,4.430385,9.544491,-11.866867,0.512975,3.737740,0.806494,-1.618431,-6.734963,-5.856402,-4.872038,-6.218194
13.049615,-149.231293,105.148880,-40.821842,52.902962,2.188854,10.948585,6.134533,1.975855,10.394669,7.520394,-0.305183,4.282823,-10.963932,-6.561831,1.142851,-1.562466,0.390598,-3.784221,-5.958640,-5.461801,-7.830024
13.072834,-158.565659,117.016777,-50.428772,54.724838,-4.659153,7.591856,10.116276,2.452327,10.459116,4.705641,-3.935772,3.400923,-7.308812,-3.157351,2.506675,-4.714734,0.967102,-1.603791,-1.937804,-5.309917,-7.285405
13.096054,-160.743698,126.334183,-52.989708,55.899147,-4.301601,7.252461,13.435377,1.178800,11.050570,5.721315,-5.168155,4.701015,-6.839363,0.310094,5.401027,-7.385627,0.507440,0.154538,-1.341409,-1.919223,-2.918945
13.119274,-158.592422,127.548920,-48.405479,52.381516,-1.321892,6.428324,9.039142,2.896067,8.270158,8.233402,-9.129988,5.210999,-12.566754,-3.419653,9.687895,-10.255320,1.833164,-3.188333,-2.498412,-0.660865,-3.173867
13.142494,-138.628662,120.166489,-48.480782,50.711830,-3.228791,8.665924,3.670901,5.657283,3.649351,12.475684,-7.987526,6.160063,-14.254011,-6.088962,11.346029,-9.255287,-1.965830,-4.582980,2.960773,-1.043443,-6.935213
13.165714,-132.509018,107.992935,-38.901573,45.926460,6.004374,10.019252,2.234628,1.717820,2.374042,13.697954,-4.988379,8.770998,-12.975832,-6.246194,6.590429,-5.030493,-6.535757,-1.861727,-5.271126,1.913109,-5.623040
13.188934,-131.613449,103.309311,-31.504013,37.912815,10.414333,9.016108,3.514437,2.734816,-0.535072,10.451725,-1.919490,7.786956,-13.992886,-6.464961,-0.149183,-5.230925,-8.783039,1.369197,-8.404009,1.744632,-7.262155
13.212154,-133.357971,105.792801,-32.711693,36.058128,7.360056,10.535839,6.521867,1.826898,3.041840,11.168432,-2.966894,3.006340,-15.193539,-6.279698,-1.064601,-2.743239,-11.009643,0.190106,-4.775068,1.855902,-6.067238
13.235374,-138.654984,113.351547,-46.446560,39.468918,4.546366,8.758450,13.685585,2.090897,13.218018,13.752205,-9.258408,-3.700411,-15.053614,-4.010182,-0.317174,-4.632765,-11.560252,0.208086,3.144986,4.746902,-4.220151
13.258594,-161.220703,116.983215,-52.548168,42.248108,0.674398,9.974288,13.878902,-0.289189,16.054939,17.930378,-12.595846,2.241456,-20.613770,-0.579447,1.524775,-6.336830,-6.326917,-2.106395,3.124289,5.254153,-4.791873
13.281814,-168.010651,104.438904,-41.821281,40.261375,1.814827,14.658697,7.802436,2.370245,14.330170,17.071659,-14.225533,7.196571,-29.215738,-6.575249,2.000073,-5.202526,-3.313463,-1.405750,-7.389371,0.975761,-10.610542
13.305034,-151.589386,103.529549,-41.063187,32.907524,7.898384,15.648470,10.178735,8.819213,10.453001,15.428532,-4.620349,7.225016,-21.666363,-9.042952,-2.734231,-3.353745,-2.101514,0.641111,-5.195590,-3.368438,-7.050658
13.328254,-165.296158,110.239594,-39.226250,28.068565,14.387666,18.484165,13.438506,12.759679,10.114869,17.183046,-3.487460,7.631814,-17.185835,-9.806076,-3.818477,-6.490422,-0.575990,-1.245168,-3.287962,-5.182763,-10.209755
13.351474,-204.812927,124.630516,-38.806717,24.398352,9.623960,17.857109,14.241238,10.390867,9.416772,20.804079,-0.674127,6.367377,-14.425656,-11.204092,-1.946987,-8.076189,0.393476,-6.382781,-5.017500,0.403999,-8.266382
13.374694,-206.502319,132.242264,-52.505013,33.706974,0.681548,11.944911,12.659722,2.010672,18.000715,13.807927,3.168047,1.901834,-19.366405,-8.772474,4.369923,-6.351567,-3.541304,-6.470726,-3.250883,5.228981,-9.647311
13.397914,-164.823975,103.846832,-57.729736,47.629814,-2.417384,4.282240,10.161697,-1.995100,17.129974,6.346850,3.020055,3.431640,-22.747931,-9.886068,0.454932,-2.500888,-6.379738,-7.630038,1.094448,11.613649,-9.532812
13.421134,-134.361008,76.005554,-38.868752,39.570614,3.973422,4.476279,3.816803,4.880220,9.799379,10.920944,-7.262033,6.269141,-16.858770,-10.156911,-1.834758,4.967360,-7.214242,-3.872429,-7.742684,5.733451,-11.876194
13.444354,-97.780289,76.807968,-27.941296,31.532093,8.788347,6.441296,1.183705,7.809172,4.748940,13.842829,-8.986179,5.613469,-7.665987,-6.796741,-4.101072,3.450970,-8.716551,0.898474,-10.079842,-10.003384,-14.978859
13.467574,-100.458664,82.292267,-29.991886,37.146492,13.299084,12.619166,6.153715,6.197290,4.495687,15.968564,-8.058802,6.356222,-10.456665,-4.258938,-0.955655,4.663507,-7.822052,1.021705,-8.067792,-14.769993,-15.516180
13.490794,-140.311005,90.778229,-40.736198,46.834763,13.985176,14.648611,7.336377,4.315689,7.308452,14.389612,-7.438942,8.313418,-10.933205,-0.788302,0.650340,0.234244,-4.378850,-0.824327,-5.320146,-9.433972,-9.268774
13.514014,-152.731369,85.770508,-36.278133,44.420589,15.531064,12.895500,5.576830,3.304925,7.095248,12.008680,-5.811601,7.771326,-9.855869,-1.678079,3.687828,-0.333936,-0.489480,1.394168,-9.434544,-8.435920,-11.071624
13.537234,-153.908646,87.014191,-35.587891,44.378933,18.877058,14.837002,4.409045,2.578452,2.049039,18.262276,-0.767497,9.103151,-12.866693,-0.947433,5.510497,0.503724,0.012496,1.216542,-7.612927,-7.756567,-11.612685
13.560454,-163.415314,100.234619,-43.094460,53.090225,17.515194,17.733326,3.098847,3.812338,-0.983887,21.248650,2.335834,10.367064,-14.065026,-1.355762,6.946246,-0.756333,-0.216773,-0.803036,-5.064412,-8.950014,-5.835416
13.583673,-179.601273,115.132278,-50.055779,58.409790,9.165765,17.098225,-0.860050,5.901938,0.071749,18.728506,-1.233512,7.510273,-11.171853,-3.014404,4.370568,0.528060,0.672452,-7.307529,-7.751889,-9.475869,-3.680912
13.606893,-187.251663,123.219452,-59.556274,54.684822,7.259831,17.510843,-2.654585,4.231457,4.067257,11.936356,-2.160311,2.407207,-10.529899,-4.122569,4.677068,1.618005,-0.171923,-8.674843,-11.264510,-11.658796,-2.387737
13.630113,-185.929047,127.279510,-58.897957,50.654118,11.564592,14.627060,-1.492180,4.413605,6.841257,7.110209,-0.725243,5.165974,-11.071638,-1.215891,5.619465,3.892243,-1.507179,-5.317074,-12.798910,-11.660861,-3.750991
13.653333,-173.573090,111.550949,-41.803055,33.551144,19.458218,8.772374,4.079075,5.330296,5.009999,8.682100,-0.837762,13.033771,-13.620224,3.375517,5.966188,2.326668,-2.625944,-1.089517,-11.632819,-12.431295,-10.140074
13.676553,-176.831284,115.972977,-38.418381,33.972446,16.399525,8.240698,4.563282,2.227337,5.350498,12.670544,2.717308,11.232472,-15.579954,3.084179,6.986648,1.894936,-4.346843,-0.620321,-10.024780,-13.149281,-9.176755
13.699773,-198.350311,137.204758,-52.673553,44.369274,8.025831,12.934032,5.710512,1.614352,9.937011,9.834210,5.172487,5.973717,-12.432743,4.098547,10.819902,-2.108621,-5.478148,-0.527065,-6.923683,-9.943972,-7.160508
13.722993,-214.098709,145.776917,-59.973019,46.797142,4.246614,9.548147,9.799601,-1.068833,13.414132,2.835250,7.011843,10.462773,-8.977496,1.979750,9.831638,-7.198159,-6.638416,0.602480,-5.189211,-10.030107,-7.701792
13.746213,-223.638763,144.143753,-58.146538,43.957260,3.884271,7.446322,13.480742,-3.078667,9.113701,2.126062,1.506613,11.824543,-11.413908,0.264371,8.368580,-4.283685,-6.338224,-2.457418,-2.961193,-15.790241,0.395209
