TIME,C,C#,D,Eb,E,F,F#,G,Ab,A,Bb,B
198.205533,0.323111,0.346298,0.734400,0.519871,0.479527,1.000000,0.552263,0.505805,0.462529,0.663994,0.545054,0.262975
198.228753,0.301175,0.370949,0.712969,0.497823,0.519758,1.000000,0.680570,0.563291,0.343902,0.466726,0.485704,0.290467
198.251973,0.343200,0.428435,0.736812,0.498682,0.589002,1.000000,0.807168,0.595054,0.236980,0.449386,0.439950,0.362306
198.275193,0.510700,0.541475,0.833548,0.582012,0.708827,1.000000,0.992162,0.749421,0.324228,0.609699,0.510695,0.495737
198.298413,0.596082,0.565455,0.763191,0.625519,0.705550,0.859354,1.000000,0.705657,0.313624,0.742544,0.518019,0.517802
198.321633,0.679831,0.585810,0.652932,0.647456,0.739823,0.757615,1.000000,0.816954,0.322722,0.881921,0.662766,0.535199
198.344853,0.661715,0.582020,0.634718,0.706263,0.764262,0.691849,0.986289,0.987519,0.303064,1.000000,0.714159,0.538213
198.368073,0.625300,0.564049,0.616051,0.683280,0.708000,0.598681,0.931040,1.000000,0.340148,0.878457,0.594643,0.511500
198.391293,0.507116,0.523924,0.579705,0.574394,0.616843,0.480737,0.779357,1.000000,0.311545,0.663933,0.368617,0.398058
198.414512,0.397896,0.483406,0.627101,0.541634,0.577394,0.393593,0.692201,1.000000,0.265762,0.590215,0.310633,0.314287
198.437732,0.322648,0.472465,0.800588,0.528717,0.558549,0.343602,0.585781,1.000000,0.241308,0.673885,0.321904,0.266061
198.460952,0.282113,0.384053,0.686304,0.463020,0.528606,0.308012,0.519735,1.000000,0.172026,0.593299,0.238750,0.242318
198.484172,0.217038,0.308465,0.667725,0.374022,0.503117,0.303376,0.470451,1.000000,0.173825,0.628585,0.223771,0.189348
198.507392,0.188975,0.243499,0.683312,0.368917,0.491199,0.270973,0.375410,1.000000,0.179450,0.690528,0.210137,0.181775
198.530612,0.153242,0.227518,0.642603,0.339347,0.465611,0.264155,0.323511,1.000000,0.150235,0.674828,0.201782,0.172079
198.553832,0.126991,0.176599,0.684753,0.328226,0.518067,0.240730,0.338773,1.000000,0.148633,0.668319,0.184746,0.179234
198.577052,0.132087,0.159356,0.602646,0.285552,0.465489,0.224879,0.307498,1.000000,0.141750,0.680635,0.163660,0.143487
198.600272,0.132304,0.180915,0.638856,0.277845,0.464291,0.180607,0.319308,1.000000,0.153023,0.752096,0.153356,0.143498
198.623492,0.112637,0.176288,0.685639,0.225900,0.440523,0.202313,0.316909,1.000000,0.165691,0.705988,0.223400,0.105088
198.646712,0.089584,0.130126,0.712515,0.176642,0.357313,0.238825,0.294256,1.000000,0.173975,0.654698,0.371012,0.113933
198.669932,0.082828,0.106900,0.635489,0.165517,0.230816,0.306363,0.272652,1.000000,0.168160,0.500381,0.468543,0.109036
198.693152,0.074907,0.083265,0.598322,0.118970,0.148122,0.352126,0.235230,1.000000,0.143875,0.381354,0.487317,0.123646
198.716372,0.073066,0.082840,0.526659,0.096049,0.142336,0.361897,0.216856,1.000000,0.133530,0.329545,0.501204,0.131769
198.739592,0.074456,0.082978,0.528997,0.095730,0.138240,0.423386,0.198143,1.000000,0.134552,0.308582,0.521430,0.125711
198.762812,0.077861,0.077212,0.470338,0.113745,0.120192,0.429745,0.191143,1.000000,0.138979,0.281462,0.514568,0.131915
198.786032,0.088288,0.076635,0.461085,0.109277,0.118775,0.445247,0.195164,1.000000,0.133738,0.294666,0.527688,0.121201
198.809252,0.081432,0.062477,0.436352,0.100153,0.104295,0.424258,0.195528,1.000000,0.145820,0.345429,0.531413,0.142843
198.832472,0.078158,0.061044,0.389064,0.085623,0.130546,0.369499,0.190089,1.000000,0.146779,0.417373,0.481438,0.140274
198.855692,0.069600,0.079988,0.394277,0.078485,0.188477,0.277176,0.206971,1.000000,0.130579,0.504036,0.393115,0.119217
198.878912,0.069782,0.087638,0.393469,0.080888,0.242960,0.180555,0.188620,1.000000,0.127268,0.523166,0.261589,0.111838
198.902132,0.068385,0.087166,0.414282,0.080817,0.287895,0.126296,0.178497,1.000000,0.117522,0.606316,0.184942,0.110047
198.925351,0.067179,0.098315,0.468225,0.081166,0.318545,0.108204,0.167194,1.000000,0.119207,0.620592,0.124600,0.110142
198.948571,0.061048,0.103993,0.473824,0.079215,0.340185,0.096039,0.190417,1.000000,0.106127,0.656240,0.109312,0.106549
198.971791,0.056192,0.118228,0.501472,0.096093,0.372071,0.110285,0.180797,1.000000,0.102152,0.645025,0.095942,0.105399
198.995011,0.078120,0.126244,0.512785,0.110481,0.395973,0.070923,0.170750,1.000000,0.108715,0.624400,0.119503,0.087224
199.018231,0.069192,0.152527,0.553089,0.107064,0.360621,0.072508,0.176796,1.000000,0.115619,0.627079,0.104744,0.077745
199.041451,0.063621,0.114096,0.579928,0.108669,0.304915,0.084435,0.175257,1.000000,0.151398,0.615200,0.098740,0.078600
199.064671,0.056978,0.106954,0.545724,0.132234,0.314675,0.080550,0.182099,1.000000,0.207620,0.625781,0.117100,0.095305
199.087891,0.057019,0.078060,0.488211,0.179178,0.297801,0.069134,0.217390,1.000000,0.292117,0.524068,0.115365,0.114262
199.111111,0.071903,0.079945,0.411100,0.264984,0.162517,0.091714,0.248470,1.000000,0.342665,0.349066,0.097939,0.119818
199.134331,0.046176,0.096810,0.419110,0.163644,0.065764,0.085603,0.252218,1.000000,0.256197,0.222099,0.098728,0.112256
199.157551,0.039087,0.112667,0.336099,0.095240,0.052652,0.072030,0.262585,1.000000,0.166838,0.164740,0.080013,0.105506
199.180771,0.039362,0.093014,0.323556,0.073211,0.046882,0.071293,0.234867,1.000000,0.112743,0.126197,0.096217,0.102301
199.203991,0.034518,0.064526,0.357826,0.067833,0.044597,0.068827,0.196945,1.000000,0.085085,0.120399,0.081518,0.116183
199.227211,0.047392,0.079468,0.365788,0.065453,0.052316,0.079631,0.181196,1.000000,0.083384,0.121358,0.078794,0.111933
199.250431,0.053261,0.087147,0.311421,0.064456,0.057666,0.076677,0.165877,1.000000,0.076428,0.110286,0.061466,0.103178
199.273651,0.052648,0.084653,0.312305,0.058595,0.061223,0.079091,0.130846,1.000000,0.055474,0.123948,0.066791,0.091708
199.296871,0.038551,0.067263,0.301523,0.058581,0.059013,0.076992,0.125815,1.000000,0.044201,0.122450,0.072728,0.087271
199.320091,0.037685,0.057352,0.292872,0.053380,0.044727,0.057885,0.125798,1.000000,0.053412,0.121319,0.063281,0.090351
199.343311,0.046549,0.060113,0.308934,0.056499,0.048042,0.063197,0.132075,1.000000,0.060254,0.122431,0.050274,0.091975
199.366531,0.038438,0.065936,0.333411,0.055462,0.048769,0.077968,0.125458,1.000000,0.060845,0.106838,0.054561,0.093151
199.389751,0.038974,0.055364,0.342628,0.057470,0.045431,0.065129,0.126402,1.000000,0.066411,0.099715,0.057950,0.082706
199.412971,0.041358,0.056816,0.343621,0.054414,0.039755,0.059658,0.127068,1.000000,0.071748,0.090301,0.060345,0.075667
199.436190,0.042788,0.057997,0.379251,0.056056,0.039967,0.050697,0.130242,1.000000,0.053915,0.096682,0.058144,0.064587
199.459410,0.040512,0.051108,0.367887,0.060776,0.033657,0.045847,0.129960,1.000000,0.041765,0.074137,0.067205,0.059936
199.482630,0.035865,0.050940,0.327416,0.056394,0.036684,0.041361,0.139356,1.000000,0.038186,0.070534,0.052077,0.056739
199.505850,0.038955,0.059045,0.333803,0.038002,0.033339,0.045809,0.137452,1.000000,0.043825,0.082731,0.042316,0.065830
199.529070,0.033420,0.056075,0.356079,0.040225,0.037181,0.059413,0.129306,1.000000,0.041745,0.104269,0.039318,0.080089
199.552290,0.038772,0.054706,0.368959,0.038395,0.034640,0.059132,0.134904,1.000000,0.042576,0.112921,0.045252,0.086712
199.575510,0.035494,0.054051,0.384822,0.036041,0.038210,0.064770,0.148192,1.000000,0.053810,0.108748,0.044903,0.083113
199.598730,0.039885,0.050000,0.403195,0.051628,0.041756,0.080071,0.158727,1.000000,0.063138,0.101740,0.045635,0.072419
199.621950,0.032810,0.048838,0.414236,0.052257,0.048023,0.061024,0.158067,1.000000,0.061597,0.090443,0.041152,0.076429
199.645170,0.033571,0.048419,0.423361,0.044224,0.049029,0.069809,0.167598,1.000000,0.073198,0.094348,0.050693,0.090580
199.668390,0.037453,0.049194,0.416962,0.045746,0.048918,0.051556,0.173680,1.000000,0.074836,0.105595,0.053906,0.091781
199.691610,0.039056,0.073481,0.401598,0.051792,0.059267,0.051297,0.197516,1.000000,0.076968,0.110426,0.057741,0.096785
199.714830,0.039293,0.075405,0.385331,0.052961,0.057257,0.062052,0.201248,1.000000,0.086612,0.085642,0.053362,0.095330
199.738050,0.045866,0.069621,0.382488,0.053913,0.053391,0.055492,0.189529,1.000000,0.074757,0.060085,0.059037,0.106234
199.761270,0.041820,0.061890,0.375451,0.050476,0.046326,0.057258,0.178863,1.000000,0.068878,0.057754,0.061102,0.104344
199.784490,0.036479,0.063221,0.364266,0.044649,0.036810,0.047653,0.160776,1.000000,0.070198,0.071853,0.052832,0.097369
199.807710,0.035123,0.057147,0.346202,0.045142,0.035918,0.044422,0.150231,1.000000,0.067954,0.065687,0.043768,0.083103
199.830930,0.030459,0.053406,0.320969,0.037531,0.032493,0.039535,0.144113,1.000000,0.049491,0.046500,0.047245,0.075971
199.854150,0.030687,0.053036,0.304246,0.038136,0.031544,0.036404,0.138705,1.000000,0.043284,0.035300,0.045104,0.068752
199.877370,0.025687,0.044026,0.286903,0.033004,0.030301,0.033386,0.133718,1.000000,0.036041,0.031759,0.038727,0.061614
199.900590,0.029006,0.041799,0.270254,0.029401,0.025635,0.029516,0.131801,1.000000,0.036052,0.038016,0.041470,0.057365
199.923810,0.028046,0.036459,0.262816,0.031691,0.024726,0.023328,0.126108,1.000000,0.039216,0.043976,0.037794,0.055545
199.947029,0.024417,0.031864,0.253511,0.029632,0.023695,0.030319,0.128727,1.000000,0.038191,0.031679,0.037866,0.047404
199.970249,0.022554,0.028761,0.238550,0.030612,0.022367,0.027056,0.127973,1.000000,0.036379,0.030787,0.030300,0.041250
199.993469,0.020983,0.032664,0.221527,0.036828,0.022851,0.024511,0.120563,1.000000,0.042387,0.040146,0.036802,0.047049
200.016689,0.025301,0.031655,0.213214,0.038094,0.025771,0.030956,0.121655,1.000000,0.049614,0.042274,0.038616,0.046384
200.039909,0.026997,0.036632,0.204715,0.042827,0.025891,0.034022,0.123842,1.000000,0.054488,0.046627,0.031390,0.044082
200.063129,0.030155,0.037291,0.214498,0.042213,0.021035,0.033452,0.126418,1.000000,0.057761,0.039967,0.028858,0.040086
200.086349,0.023182,0.041299,0.226853,0.045682,0.018834,0.031662,0.124923,1.000000,0.057633,0.027743,0.030191,0.041826
200.109569,0.022230,0.037976,0.247554,0.044744,0.023045,0.036576,0.128840,1.000000,0.061878,0.030622,0.031517,0.040846
200.132789,0.025417,0.040032,0.256694,0.043843,0.026939,0.033927,0.132867,1.000000,0.068929,0.028127,0.035367,0.048522
200.156009,0.021829,0.042812,0.266628,0.044376,0.028476,0.033454,0.146551,1.000000,0.074206,0.028517,0.035840,0.047043
200.179229,0.020892,0.046478,0.275247,0.039188,0.027897,0.031990,0.149882,1.000000,0.074467,0.022424,0.031479,0.038246
200.202449,0.023649,0.042944,0.269731,0.043370,0.028196,0.029533,0.147274,1.000000,0.073099,0.022869,0.035873,0.035843
200.225669,0.022993,0.038528,0.253642,0.042403,0.024001,0.033304,0.139482,1.000000,0.066420,0.022002,0.036759,0.036754
200.248889,0.025807,0.040293,0.252400,0.042369,0.024711,0.035934,0.150870,1.000000,0.064175,0.025275,0.032498,0.039924
200.272109,0.026797,0.037736,0.250916,0.036422,0.025822,0.035024,0.155712,1.000000,0.054031,0.025310,0.027101,0.047439
200.295329,0.028236,0.038036,0.252361,0.034273,0.027888,0.038595,0.146029,1.000000,0.044497,0.019919,0.023752,0.055476
200.318549,0.026677,0.036032,0.251913,0.038527,0.026869,0.035653,0.141477,1.000000,0.046687,0.023199,0.024252,0.059460
200.341769,0.029232,0.038542,0.264355,0.042541,0.029362,0.035322,0.142191,1.000000,0.053711,0.029765,0.025929,0.060348
200.364989,0.028680,0.039453,0.285764,0.047223,0.031747,0.039235,0.136277,1.000000,0.058015,0.038158,0.021967,0.057302
200.388209,0.029502,0.038533,0.308779,0.048207,0.032394,0.047145,0.129313,1.000000,0.061866,0.036007,0.020871,0.060365
200.411429,0.027304,0.033890,0.325252,0.040329,0.030211,0.046331,0.133436,1.000000,0.062053,0.039314,0.025533,0.058816
200.434649,0.030170,0.035056,0.344213,0.035639,0.026355,0.044739,0.141966,1.000000,0.058164,0.038328,0.022815,0.050609
200.457868,0.023903,0.033292,0.370189,0.033367,0.027580,0.043048,0.143262,1.000000,0.056454,0.044184,0.025139,0.050546
200.481088,0.025836,0.036150,0.385236,0.028177,0.029633,0.044794,0.143164,1.000000,0.057351,0.045242,0.026431,0.054883
200.504308,0.024901,0.032016,0.393563,0.028174,0.029256,0.044790,0.134628,1.000000,0.050141,0.047840,0.030904,0.057078
200.527528,0.032571,0.032885,0.393778,0.032982,0.030705,0.047411,0.145707,1.000000,0.058603,0.049255,0.036306,0.060900
200.550748,0.039624,0.033644,0.401155,0.031670,0.034503,0.053675,0.155664,1.000000,0.064704,0.050206,0.039774,0.070620
200.573968,0.032546,0.033398,0.408209,0.031519,0.038096,0.054440,0.170134,1.000000,0.074128,0.055520,0.037444,0.077567
200.597188,0.034388,0.033407,0.401335,0.032977,0.038917,0.053663,0.173949,1.000000,0.073828,0.051789,0.038663,0.083546
200.620408,0.036442,0.029244,0.389038,0.037333,0.033738,0.054397,0.169797,1.000000,0.060810,0.046459,0.037277,0.082593
200.643628,0.040011,0.031213,0.380487,0.033785,0.032134,0.053625,0.171516,1.000000,0.050471,0.049972,0.038503,0.079615
200.666848,0.032776,0.034187,0.384864,0.036421,0.034435,0.058483,0.174290,1.000000,0.048601,0.047390,0.042484,0.078764
200.690068,0.036714,0.044369,0.398305,0.036972,0.037003,0.060853,0.177147,1.000000,0.055161,0.047809,0.042388,0.077714
200.713288,0.034240,0.042978,0.403572,0.037223,0.034773,0.055126,0.186770,1.000000,0.065302,0.050879,0.038178,0.072751
200.736508,0.030026,0.042811,0.419985,0.039263,0.038159,0.055905,0.209320,1.000000,0.071187,0.060723,0.041542,0.071930
200.759728,0.032396,0.042738,0.437372,0.033606,0.035716,0.052835,0.242635,1.000000,0.071508,0.066788,0.038735,0.067125
200.782948,0.037237,0.043239,0.436577,0.038491,0.031315,0.046901,0.255972,1.000000,0.065463,0.066542,0.037454,0.062782
200.806168,0.029438,0.045011,0.422639,0.036192,0.027498,0.043022,0.256409,1.000000,0.049610,0.061041,0.033771,0.062768
200.829388,0.034390,0.048718,0.442342,0.035119,0.025821,0.040760,0.263217,1.000000,0.037703,0.061283,0.034911,0.061000
200.852608,0.037012,0.061398,0.460591,0.035222,0.027536,0.049103,0.279861,1.000000,0.042737,0.064813,0.037313,0.053005
200.875828,0.042432,0.060031,0.481080,0.034166,0.033915,0.048887,0.281794,1.000000,0.052570,0.065669,0.038769,0.042856
200.899048,0.039628,0.058324,0.508950,0.037016,0.036963,0.058384,0.266909,1.000000,0.058742,0.060821,0.036837,0.041420
200.922268,0.036928,0.056864,0.515746,0.035812,0.037917,0.065778,0.248355,1.000000,0.060870,0.057476,0.034141,0.047080
200.945488,0.039263,0.057844,0.511384,0.031543,0.035898,0.058258,0.231193,1.000000,0.064384,0.055023,0.033092,0.063136
200.968707,0.031823,0.059804,0.508090,0.031069,0.034811,0.053126,0.210323,1.000000,0.073898,0.055363,0.036201,0.063731
200.991927,0.037029,0.059493,0.494767,0.029772,0.037028,0.049368,0.192860,1.000000,0.090852,0.054615,0.033176,0.062079
201.015147,0.026682,0.053834,0.476674,0.030743,0.032492,0.047300,0.179886,1.000000,0.105623,0.056406,0.032026,0.064657
201.038367,0.023663,0.046152,0.447619,0.024251,0.026953,0.047125,0.171793,1.000000,0.109750,0.058393,0.028073,0.067865
201.061587,0.020057,0.044240,0.412951,0.027547,0.021351,0.047747,0.164240,1.000000,0.114792,0.056709,0.025843,0.066599
201.084807,0.018843,0.039278,0.384578,0.035386,0.019632,0.043384,0.154396,1.000000,0.111695,0.055004,0.026287,0.072319
201.108027,0.019167,0.038714,0.351519,0.041319,0.020506,0.042536,0.142992,1.000000,0.108553,0.056390,0.024232,0.079559
201.131247,0.018522,0.034919,0.322832,0.044079,0.022323,0.035155,0.138507,1.000000,0.106761,0.051447,0.021053,0.073167
201.154467,0.016083,0.027127,0.305153,0.040966,0.019897,0.027780,0.133722,1.000000,0.100588,0.047208,0.019710,0.072918
201.177687,0.017407,0.024251,0.291372,0.037045,0.017056,0.025289,0.126165,1.000000,0.091937,0.044916,0.017195,0.070702
201.200907,0.017194,0.021616,0.277896,0.032428,0.016305,0.025085,0.120514,1.000000,0.080301,0.044644,0.019160,0.062574
201.224127,0.019748,0.027527,0.265157,0.029609,0.017431,0.021844,0.118292,1.000000,0.071800,0.038470,0.020158,0.060686
201.247347,0.015235,0.026568,0.253654,0.028557,0.017638,0.019700,0.113647,1.000000,0.060184,0.032965,0.018868,0.052987
201.270567,0.016240,0.026910,0.246266,0.024342,0.017615,0.024023,0.108029,1.000000,0.052823,0.035609,0.017138,0.042946
201.293787,0.013863,0.023470,0.240051,0.021688,0.018726,0.025224,0.106007,1.000000,0.048252,0.036538,0.017253,0.035151
201.317007,0.012912,0.023060,0.233134,0.020055,0.020607,0.026623,0.107507,1.000000,0.045922,0.037389,0.017599,0.036514
201.340227,0.014121,0.022639,0.229837,0.018041,0.021940,0.026791,0.108347,1.000000,0.044247,0.037362,0.018322,0.037491
201.363447,0.014756,0.022143,0.230082,0.018291,0.021253,0.026798,0.106111,1.000000,0.043037,0.039193,0.019475,0.034376
201.386667,0.016776,0.023969,0.231915,0.018068,0.021518,0.026653,0.108839,1.000000,0.040413,0.038070,0.023483,0.035802
201.409887,0.013985,0.020948,0.235876,0.018106,0.020914,0.027069,0.113558,1.000000,0.038638,0.035610,0.024995,0.037641
201.433107,0.014719,0.024880,0.238320,0.017845,0.022707,0.026879,0.113046,1.000000,0.039616,0.032433,0.026211,0.043844
201.456327,0.013692,0.023322,0.241634,0.018165,0.022685,0.026609,0.115687,1.000000,0.040495,0.032787,0.025673,0.047610
201.479546,0.017287,0.025673,0.243425,0.017857,0.022147,0.026097,0.118258,1.000000,0.039551,0.032095,0.023976,0.049252
201.502766,0.015715,0.023767,0.239175,0.018484,0.022332,0.028723,0.122886,1.000000,0.038123,0.032755,0.023315,0.050255
201.525986,0.015377,0.025625,0.236394,0.019397,0.024573,0.031744,0.130589,1.000000,0.034622,0.033041,0.023289,0.049557
201.549206,0.020297,0.024006,0.239762,0.020235,0.026258,0.034583,0.135193,1.000000,0.036744,0.033478,0.023939,0.052250
201.572426,0.020362,0.026112,0.243154,0.024400,0.028205,0.037779,0.132605,1.000000,0.038355,0.037476,0.022735,0.055392
201.595646,0.018291,0.025181,0.254053,0.026857,0.031667,0.043411,0.131718,1.000000,0.041161,0.039339,0.022827,0.058374
201.618866,0.018882,0.023282,0.269584,0.026147,0.032744,0.048745,0.138889,1.000000,0.041783,0.042377,0.023672,0.057970
201.642086,0.025400,0.024160,0.284815,0.027515,0.034712,0.047786,0.145270,1.000000,0.042078,0.041467,0.025231,0.060680
201.665306,0.021681,0.024247,0.301976,0.032538,0.036368,0.047008,0.152646,1.000000,0.044501,0.041916,0.027385,0.070004
201.688526,0.025034,0.025838,0.322622,0.032835,0.035952,0.047478,0.156623,1.000000,0.045088,0.044168,0.030260,0.077008
201.711746,0.028918,0.031951,0.348244,0.034082,0.038077,0.048337,0.167992,1.000000,0.046856,0.040371,0.029536,0.080818
201.734966,0.024590,0.033205,0.387157,0.035280,0.036057,0.048983,0.179103,1.000000,0.057734,0.037957,0.033186,0.084871
201.758186,0.030475,0.037059,0.437576,0.036008,0.038529,0.051345,0.188348,1.000000,0.066045,0.038987,0.031302,0.092472
201.781406,0.033215,0.045275,0.493769,0.036887,0.042955,0.059524,0.200522,1.000000,0.063265,0.037990,0.036814,0.100394
201.804626,0.035392,0.049963,0.567284,0.037290,0.043843,0.066398,0.217244,1.000000,0.054639,0.041017,0.035315,0.101526
201.827846,0.042098,0.054213,0.649044,0.037580,0.048956,0.071739,0.221013,1.000000,0.053544,0.051174,0.036059,0.109318
201.851066,0.043614,0.063788,0.743874,0.044203,0.054261,0.083923,0.233911,1.000000,0.068718,0.059078,0.036162,0.114583
201.874286,0.047955,0.060825,0.852234,0.052169,0.061714,0.095203,0.256510,1.000000,0.081873,0.065229,0.042983,0.128270
201.897506,0.051899,0.073417,0.921379,0.061275,0.067235,0.104101,0.277151,1.000000,0.077970,0.069082,0.052205,0.147532
201.920726,0.058429,0.071185,0.982030,0.061789,0.068093,0.103277,0.285177,1.000000,0.077960,0.073573,0.048129,0.145758
201.943946,0.057176,0.078634,0.967981,0.066425,0.063842,0.097726,0.299236,1.000000,0.081072,0.071514,0.050685,0.160317
201.967166,0.068358,0.089358,0.883141,0.062650,0.059032,0.083043,0.282994,1.000000,0.076926,0.068698,0.057829,0.159880
201.990385,0.051423,0.089570,0.758020,0.058137,0.050589,0.071815,0.257128,1.000000,0.073160,0.065089,0.056617,0.136475
202.013605,0.053915,0.083582,0.646992,0.052713,0.044058,0.055577,0.229422,1.000000,0.061115,0.064401,0.048636,0.106027
202.036825,0.041894,0.071342,0.547635,0.049214,0.039789,0.050089,0.207845,1.000000,0.058966,0.047662,0.047912,0.097489
202.060045,0.033699,0.065979,0.482961,0.043551,0.033780,0.047455,0.191537,1.000000,0.054207,0.041870,0.046148,0.082137
202.083265,0.027083,0.063183,0.437629,0.036520,0.029805,0.044950,0.178790,1.000000,0.048723,0.043956,0.040557,0.065066
202.106485,0.027291,0.060391,0.395922,0.033556,0.025076,0.041824,0.168294,1.000000,0.041143,0.041031,0.034702,0.056048
202.129705,0.021628,0.057821,0.357165,0.024485,0.023006,0.039157,0.161419,1.000000,0.034324,0.036266,0.026529,0.045736
202.152925,0.017716,0.054080,0.325755,0.019983,0.019941,0.034936,0.155914,1.000000,0.029548,0.031329,0.021962,0.037404
202.176145,0.015106,0.053458,0.306632,0.020837,0.021227,0.030511,0.146433,1.000000,0.029839,0.027793,0.019043,0.035809
202.199365,0.014529,0.051315,0.288823,0.022060,0.021154,0.027867,0.139183,1.000000,0.030267,0.024994,0.016624,0.034705
202.222585,0.012807,0.050352,0.274450,0.023480,0.020736,0.025149,0.135631,1.000000,0.032871,0.020340,0.014799,0.033441
202.245805,0.011053,0.045966,0.253975,0.022406,0.018733,0.023447,0.127903,1.000000,0.035708,0.017557,0.013064,0.034722
202.269025,0.011422,0.040672,0.233343,0.021198,0.016694,0.021493,0.120277,1.000000,0.036483,0.020105,0.012730,0.034765
202.292245,0.009140,0.033487,0.209818,0.017397,0.014355,0.020252,0.112873,1.000000,0.034434,0.021565,0.012276,0.037052
202.315465,0.008919,0.029666,0.193345,0.012243,0.013171,0.018835,0.107516,1.000000,0.032936,0.021124,0.011928,0.037551
202.338685,0.007862,0.025238,0.179038,0.011330,0.012735,0.018248,0.104321,1.000000,0.031422,0.020002,0.011436,0.035292
202.361905,0.007350,0.024386,0.163964,0.012573,0.012683,0.018386,0.103248,1.000000,0.030859,0.018890,0.010791,0.032836
202.385125,0.007235,0.023561,0.152218,0.013366,0.012484,0.018818,0.100452,1.000000,0.028555,0.017115,0.010425,0.030928
202.408345,0.006410,0.024376,0.150367,0.014661,0.012065,0.019027,0.097104,1.000000,0.025928,0.017262,0.009515,0.030160
202.431565,0.007375,0.024130,0.155239,0.014859,0.012375,0.018811,0.096192,1.000000,0.022379,0.017425,0.009995,0.025978
202.454785,0.006378,0.023213,0.159451,0.013250,0.012666,0.018234,0.093580,1.000000,0.021552,0.017803,0.012091,0.025232
202.478005,0.006928,0.023999,0.166927,0.011925,0.011997,0.015791,0.093511,1.000000,0.023820,0.017211,0.014522,0.026508
202.501224,0.007989,0.022928,0.175003,0.011915,0.012134,0.015087,0.093521,1.000000,0.025391,0.016103,0.015157,0.031888
202.524444,0.008717,0.022938,0.184610,0.012701,0.012780,0.018566,0.092687,1.000000,0.027003,0.014800,0.017275,0.036605
202.547664,0.008015,0.022075,0.193846,0.015194,0.013805,0.021594,0.094176,1.000000,0.031340,0.014446,0.018334,0.039715
202.570884,0.007702,0.022767,0.203744,0.015657,0.015809,0.024428,0.097989,1.000000,0.034559,0.014761,0.018660,0.044082
202.594104,0.009918,0.023254,0.214483,0.015438,0.017821,0.027785,0.102716,1.000000,0.035620,0.015795,0.018545,0.045538
202.617324,0.009959,0.022132,0.225619,0.015352,0.019371,0.030138,0.106300,1.000000,0.036601,0.017867,0.018635,0.044435
202.640544,0.010745,0.022154,0.238477,0.014010,0.021011,0.031064,0.112498,1.000000,0.037590,0.019133,0.019673,0.044914
202.663764,0.012654,0.020255,0.249950,0.013804,0.025870,0.032610,0.119368,1.000000,0.039554,0.020978,0.019926,0.040306
202.686984,0.013393,0.019696,0.262206,0.016667,0.028206,0.035199,0.127178,1.000000,0.040744,0.022298,0.020356,0.034414
202.710204,0.014193,0.021082,0.268956,0.018570,0.031532,0.036549,0.132633,1.000000,0.041507,0.023449,0.019168,0.033251
202.733424,0.012860,0.019897,0.269661,0.019688,0.032718,0.038078,0.138360,1.000000,0.041549,0.025678,0.019160,0.032470
202.756644,0.013315,0.019013,0.267149,0.019628,0.032348,0.036947,0.138137,1.000000,0.040483,0.025980,0.017749,0.033036
202.779864,0.014341,0.019004,0.262778,0.019758,0.030624,0.036456,0.135477,1.000000,0.036945,0.024254,0.017281,0.035209
202.803084,0.012232,0.018995,0.258021,0.018846,0.028214,0.035189,0.133926,1.000000,0.034131,0.024214,0.017118,0.036005
202.826304,0.011358,0.019213,0.254575,0.018291,0.026087,0.033694,0.135149,1.000000,0.034219,0.023753,0.017164,0.036698
202.849524,0.010324,0.018674,0.250751,0.017890,0.025582,0.032212,0.134382,1.000000,0.033077,0.022899,0.016725,0.039060
202.872744,0.010723,0.019104,0.247849,0.017609,0.025617,0.031680,0.131710,1.000000,0.030181,0.023809,0.017041,0.042126
202.895964,0.011464,0.018356,0.249517,0.017315,0.023319,0.031004,0.133137,1.000000,0.028458,0.023493,0.018107,0.041976
202.919184,0.011651,0.017986,0.251962,0.015926,0.021500,0.030021,0.134504,1.000000,0.030395,0.023690,0.020057,0.041490
202.942404,0.012045,0.018635,0.250139,0.017146,0.021997,0.030139,0.134542,1.000000,0.032449,0.026128,0.020156,0.039213
202.965624,0.011586,0.019204,0.249580,0.018323,0.022903,0.031411,0.135189,1.000000,0.031990,0.025840,0.021342,0.036576
202.988844,0.012052,0.020779,0.252800,0.019637,0.023646,0.032033,0.139816,1.000000,0.029866,0.027968,0.023237,0.037587
203.012063,0.015419,0.019818,0.261463,0.021539,0.026969,0.032440,0.142148,1.000000,0.028089,0.029271,0.024025,0.040765
203.035283,0.015924,0.019676,0.268401,0.021858,0.028723,0.035471,0.144451,1.000000,0.026410,0.031735,0.023790,0.042032
203.058503,0.019625,0.019266,0.273338,0.023510,0.031484,0.035020,0.147520,1.000000,0.023120,0.036934,0.025591,0.043930
203.081723,0.023677,0.021115,0.279334,0.030392,0.032198,0.034135,0.147647,1.000000,0.022632,0.038362,0.026268,0.043644
203.104943,0.022647,0.021934,0.282990,0.030821,0.032799,0.032000,0.146725,1.000000,0.025985,0.040712,0.026725,0.041746
203.128163,0.021915,0.021527,0.293194,0.031949,0.031143,0.031760,0.150439,1.000000,0.028699,0.040148,0.027698,0.044269
203.151383,0.021861,0.024002,0.306472,0.028900,0.028852,0.030186,0.157079,1.000000,0.031488,0.040925,0.026012,0.046706
